c_custkey,c_name,c_acctbal,c_address,n_name,c_phone,c_comment,deltaRevenue,revenue
853,Customer#000000853,-444.73,U0 9PrwAgWK8AE0GHmnCGtH9BTexWWv87k,BRAZIL,12-869-161-3468,yly special deposits wake alongside of,83669.86,254553.81159999996
853,Customer#000000853,-444.73,U0 9PrwAgWK8AE0GHmnCGtH9BTexWWv87k,BRAZIL,12-869-161-3468,yly special deposits wake alongside of,23015.692000000003,277569.50359999994
853,Customer#000000853,-444.73,U0 9PrwAgWK8AE0GHmnCGtH9BTexWWv87k,BRAZIL,12-869-161-3468,yly special deposits wake alongside of,63667.121,341236.6245999999
508,Customer#000000508,1685.9,q9Vq9 nTrUvx,CHINA,28-344-250-3166,uses dazzle since the carefully regular accounts. patterns around the furiously even accounts wake blithely abov,29875.8096,77869.35800000001
508,Customer#000000508,1685.9,q9Vq9 nTrUvx,CHINA,28-344-250-3166,uses dazzle since the carefully regular accounts. patterns around the furiously even accounts wake blithely abov,63771.8643,141641.22230000002
478,Customer#000000478,-210.4,"clyq458DIkXXt4qLyHlbe,n JueoniF",ARGENTINA,11-655-291-2694,o the foxes. ironic requests sleep. c,36922.48559999999,286566.3774
478,Customer#000000478,-210.4,"clyq458DIkXXt4qLyHlbe,n JueoniF",ARGENTINA,11-655-291-2694,o the foxes. ironic requests sleep. c,11133.7408,297700.1182
478,Customer#000000478,-210.4,"clyq458DIkXXt4qLyHlbe,n JueoniF",ARGENTINA,11-655-291-2694,o the foxes. ironic requests sleep. c,1951.6844,299651.80260000005
1372,Customer#000001372,1796.09,"WiWQk7DyBtI,hfP0CIZ",UNITED KINGDOM,33-563-510-6488,l theodolites. regular ideas are around the furiously iron,62836.56,136256.11459999997
835,Customer#000000835,2106.81,Sjqs42jh111,VIETNAM,31-700-242-6347,"gside of the furiously final packages wake quiet, permanent accounts. unusual packages into the unusual, ironic req",4944.4128,24712.288199999995
835,Customer#000000835,2106.81,Sjqs42jh111,VIETNAM,31-700-242-6347,"gside of the furiously final packages wake quiet, permanent accounts. unusual packages into the unusual, ironic req",10314.99,35027.27819999999
1301,Customer#000001301,8966.63,"oR0kHfL6GWhF VPD,mM1Jxsd9l3nZEkfDn",IRAN,20-339-347-9046,"egular asymptotes along the even, express packages sleep express realms; carefully final packages haggle quickly",15587.1155,15587.1155
1301,Customer#000001301,8966.63,"oR0kHfL6GWhF VPD,mM1Jxsd9l3nZEkfDn",IRAN,20-339-347-9046,"egular asymptotes along the even, express packages sleep express realms; carefully final packages haggle quickly",12442.0608,28029.1763
1366,Customer#000001366,1634.7,"v3YAa1hq4Qc7FdpLg4Jh0b7xo0soyvq1w,Yrb",SAUDI ARABIA,30-193-707-6924,the furiously final foxes. furiously bold depos,6905.6064,6905.6064
1441,Customer#000001441,9465.15,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",UNITED KINGDOM,33-681-334-4499,nts haggle quietly quickly final accounts. slyly regular accounts among the sl,36283.03200000001,151692.491
1441,Customer#000001441,9465.15,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",UNITED KINGDOM,33-681-334-4499,nts haggle quietly quickly final accounts. slyly regular accounts among the sl,84020.84999999999,235713.34100000001
1061,Customer#000001061,-258.77,CqLhg io1CpQKhrVHHDhWg1Omrx1hLcpKB6h,EGYPT,14-909-417-8324,ticing packages maintain doggedly carefully regular instructio,76648.6822,76648.6822
1061,Customer#000001061,-258.77,CqLhg io1CpQKhrVHHDhWg1Omrx1hLcpKB6h,EGYPT,14-909-417-8324,ticing packages maintain doggedly carefully regular instructio,11660.32,88309.00219999999
1183,Customer#000001183,4455.76,"qdIqRUfpmvtWo0NGsyi4qyjkwzlImP9,NrSC",ARGENTINA,11-968-244-9275,arefully regular dependencies. quick,33107.443199999994,67269.29259999999
1183,Customer#000001183,4455.76,"qdIqRUfpmvtWo0NGsyi4qyjkwzlImP9,NrSC",ARGENTINA,11-968-244-9275,arefully regular dependencies. quick,33854.2041,101123.49669999999
1183,Customer#000001183,4455.76,"qdIqRUfpmvtWo0NGsyi4qyjkwzlImP9,NrSC",ARGENTINA,11-968-244-9275,arefully regular dependencies. quick,21985.6448,123109.14149999998
16,Customer#000000016,4681.03,"cYiaeMLZSMAOQ2 d0W,",IRAN,20-781-609-3107,kly silent courts. thinly regular theodolites sleep fluffily after ,26531.505,26531.505
16,Customer#000000016,4681.03,"cYiaeMLZSMAOQ2 d0W,",IRAN,20-781-609-3107,kly silent courts. thinly regular theodolites sleep fluffily after ,52699.4016,79230.9066
1063,Customer#000001063,1663.28,yHVWD7y1Oe1P,VIETNAM,31-277-349-9036,ress attainments. furiously regular excu,65084.689999999995,65084.689999999995
299,Customer#000000299,5380.5,3F3Q0fTkjIv1UfJbcN7,EGYPT,14-948-474-7353,tes sleep fluffily. furiously regular requests boost fluffily evenly even asympt,81638.4,81638.4
286,Customer#000000286,-109.73,7 7uVDrpkWuozyEd,RUSSIA,32-274-308-4633,ly special accounts haggle slyly slyly fluffy req,5941.908,72301.7744
286,Customer#000000286,-109.73,7 7uVDrpkWuozyEd,RUSSIA,32-274-308-4633,ly special accounts haggle slyly slyly fluffy req,27924.624000000003,100226.3984
286,Customer#000000286,-109.73,7 7uVDrpkWuozyEd,RUSSIA,32-274-308-4633,ly special accounts haggle slyly slyly fluffy req,12482.424500000001,112708.8229
286,Customer#000000286,-109.73,7 7uVDrpkWuozyEd,RUSSIA,32-274-308-4633,ly special accounts haggle slyly slyly fluffy req,1491.5339999999999,114200.3569
286,Customer#000000286,-109.73,7 7uVDrpkWuozyEd,RUSSIA,32-274-308-4633,ly special accounts haggle slyly slyly fluffy req,33041.448000000004,147241.8049
725,Customer#000000725,5030.24,"fm8t3X05Wm,PQxPSPHZy,rHI,wUBLTFO5S ",MOZAMBIQUE,26-923-317-3870,"ts. accounts after the even pinto beans boost across the ironic, silent accounts. reques",67809.36959999999,67809.36959999999
725,Customer#000000725,5030.24,"fm8t3X05Wm,PQxPSPHZy,rHI,wUBLTFO5S ",MOZAMBIQUE,26-923-317-3870,"ts. accounts after the even pinto beans boost across the ironic, silent accounts. reques",47881.3896,115690.7592
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,38991.594399999994,38991.594399999994
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,29334.786799999998,68326.38119999999
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,30704.036999999997,99030.41819999999
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,8986.257,108016.67519999998
1075,Customer#000001075,2714.5,"hTIc2AUg pqhYh2W0yMUTQtrZV1KUutysIb6,nxb",VIETNAM,31-724-234-4181,regular patterns. unusual platelets try to are unusual theod,13666.452800000001,13666.452800000001
1163,Customer#000001163,90.22,54fBdElRYOjEH8S,BRAZIL,12-204-803-1483,inments. carefully regular instructions haggle carefully slow packages. slyly even packages kindle blithely special,36924.6141,36924.6141
1163,Customer#000001163,90.22,54fBdElRYOjEH8S,BRAZIL,12-204-803-1483,inments. carefully regular instructions haggle carefully slow packages. slyly even packages kindle blithely special,84280.8,121205.4141
1163,Customer#000001163,90.22,54fBdElRYOjEH8S,BRAZIL,12-204-803-1483,inments. carefully regular instructions haggle carefully slow packages. slyly even packages kindle blithely special,19183.692,140389.1061
1153,Customer#000001153,6244.03,"SYG3KMj1fMh7GwvIZ,pY7mGLR1NT6EmNjE",CANADA,13-319-420-5160,"s. even packages use fluffily always express packages. regular, even asymptotes about the furiou",12100.5668,12100.5668
1153,Customer#000001153,6244.03,"SYG3KMj1fMh7GwvIZ,pY7mGLR1NT6EmNjE",CANADA,13-319-420-5160,"s. even packages use fluffily always express packages. regular, even asymptotes about the furiou",60781.0896,72881.6564
1153,Customer#000001153,6244.03,"SYG3KMj1fMh7GwvIZ,pY7mGLR1NT6EmNjE",CANADA,13-319-420-5160,"s. even packages use fluffily always express packages. regular, even asymptotes about the furiou",3366.9076,76248.56400000001
1153,Customer#000001153,6244.03,"SYG3KMj1fMh7GwvIZ,pY7mGLR1NT6EmNjE",CANADA,13-319-420-5160,"s. even packages use fluffily always express packages. regular, even asymptotes about the furiou",64116.0788,140364.64280000003
1180,Customer#000001180,3367.36,"jI4QtviiCs0,LOgUPH4aONMnoNt",JORDAN,23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",44165.988,44165.988
1180,Customer#000001180,3367.36,"jI4QtviiCs0,LOgUPH4aONMnoNt",JORDAN,23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",30005.229600000002,74171.2176
1180,Customer#000001180,3367.36,"jI4QtviiCs0,LOgUPH4aONMnoNt",JORDAN,23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",13965.9072,88137.1248
280,Customer#000000280,3952.84,3fDiGmN64En0ei,IRAQ,21-537-461-3965,accounts. quiet deposits sleep. slyly even instructions detect about the blithely bold instru,12614.589,181515.4305
488,Customer#000000488,-275.58,bBcMjFPTysSTaTdHcoO,CANADA,13-513-778-1881,thely above the carefully ironic accounts. excuse,1736.524,60344.524
520,Customer#000000520,8315.09,yaOGc9Ve92Bi4F6e0GcheU2MmEOXJE0zqyDT sEA,CANADA,13-612-111-7765," haggle across the even, bold instructions. final, even ideas might wake blithely against the ",18826.101,18826.101
520,Customer#000000520,8315.09,yaOGc9Ve92Bi4F6e0GcheU2MmEOXJE0zqyDT sEA,CANADA,13-612-111-7765," haggle across the even, bold instructions. final, even ideas might wake blithely against the ",57850.1742,76676.2752
520,Customer#000000520,8315.09,yaOGc9Ve92Bi4F6e0GcheU2MmEOXJE0zqyDT sEA,CANADA,13-612-111-7765," haggle across the even, bold instructions. final, even ideas might wake blithely against the ",48019.5716,124695.8468
520,Customer#000000520,8315.09,yaOGc9Ve92Bi4F6e0GcheU2MmEOXJE0zqyDT sEA,CANADA,13-612-111-7765," haggle across the even, bold instructions. final, even ideas might wake blithely against the ",26433.1886,151129.0354
649,Customer#000000649,9442.55,EntXL7MF4lU,IRAQ,21-656-678-1337,unusual deposits engage along the carefully pen,38435.396400000005,164215.622
649,Customer#000000649,9442.55,EntXL7MF4lU,IRAQ,21-656-678-1337,unusual deposits engage along the carefully pen,55736.541,219952.163
649,Customer#000000649,9442.55,EntXL7MF4lU,IRAQ,21-656-678-1337,unusual deposits engage along the carefully pen,28070.5095,248022.6725
334,Customer#000000334,-405.91,OPN1N7t4aQ23TnCpc,EGYPT,14-947-291-5002,"fully busily special ideas. carefully final excuses lose slyly carefully express accounts. even, ironic platelets ar",28166.874399999997,360370.755
745,Customer#000000745,7115.14,vjuHvDKdaomsivy l,CHINA,28-913-438-9403,"o beans. bold, regular theodolites haggle carefully about the quickl",46364.7294,152914.47759999998
745,Customer#000000745,7115.14,vjuHvDKdaomsivy l,CHINA,28-913-438-9403,"o beans. bold, regular theodolites haggle carefully about the quickl",22116.978,175031.4556
745,Customer#000000745,7115.14,vjuHvDKdaomsivy l,CHINA,28-913-438-9403,"o beans. bold, regular theodolites haggle carefully about the quickl",11977.9443,187009.3999
1075,Customer#000001075,2714.5,"hTIc2AUg pqhYh2W0yMUTQtrZV1KUutysIb6,nxb",VIETNAM,31-724-234-4181,regular patterns. unusual platelets try to are unusual theod,25928.163800000002,39594.6166
422,Customer#000000422,-272.14,AyNzZBvmIDo42JtjP9xzaK3pnvkh Qc0o08ssnvq,INDONESIA,19-299-247-2444,eposits; furiously ironic packages accordi,76017.98,269629.2122
422,Customer#000000422,-272.14,AyNzZBvmIDo42JtjP9xzaK3pnvkh Qc0o08ssnvq,INDONESIA,19-299-247-2444,eposits; furiously ironic packages accordi,60563.75399999999,330192.9662
422,Customer#000000422,-272.14,AyNzZBvmIDo42JtjP9xzaK3pnvkh Qc0o08ssnvq,INDONESIA,19-299-247-2444,eposits; furiously ironic packages accordi,36258.0464,366451.0126
761,Customer#000000761,1525.96,oObRVLlulGS5xikRk8La,ROMANIA,29-835-631-4258,ress Tiresias haggle across the never ironic ideas. blithely pending theodolites cajole ironically,58126.25,58126.25
761,Customer#000000761,1525.96,oObRVLlulGS5xikRk8La,ROMANIA,29-835-631-4258,ress Tiresias haggle across the never ironic ideas. blithely pending theodolites cajole ironically,67600.664,125726.914
1330,Customer#000001330,3893.14,MGY4P7QIy3,ARGENTINA,11-353-524-1234,to beans doze along the furiously final pinto beans. req,8997.4584,8997.4584
928,Customer#000000928,8330.7,A9 UduEb48ffOe27FxMXF,VIETNAM,31-508-509-6393, instructions cajole fluffily alongside of the blithely regular re,8078.55,8078.55
928,Customer#000000928,8330.7,A9 UduEb48ffOe27FxMXF,VIETNAM,31-508-509-6393, instructions cajole fluffily alongside of the blithely regular re,41886.0992,49964.6492
611,Customer#000000611,4272.43,E1dtWGHE7NrLfnSKLPFU,ROMANIA,29-924-242-5243,inst the slyly final accounts. final packages wake after the even pinto beans. carefully,9424.855,9424.855
1261,Customer#000001261,5579.81,mWs6m9QwmTOZ,SAUDI ARABIA,30-372-895-4261,uffily final pinto beans. ironic deposits according to th,38536.425,253307.35119999998
856,Customer#000000856,6988.55,X4U7LH4YtDzephie,MOROCCO,25-336-316-9641,y bold pinto beans according to the pending foxes ,47821.795399999995,47821.795399999995
856,Customer#000000856,6988.55,X4U7LH4YtDzephie,MOROCCO,25-336-316-9641,y bold pinto beans according to the pending foxes ,41736.52,89558.31539999999
856,Customer#000000856,6988.55,X4U7LH4YtDzephie,MOROCCO,25-336-316-9641,y bold pinto beans according to the pending foxes ,61278.19,150836.5054
940,Customer#000000940,253.59,"T7ROXBXdajS,vkwy3VuC8wNvA",ROMANIA,29-958-573-1004,ent accounts. slyly even accounts breach across the dolphins. quickly regular pains dazzle carefully. sl,38881.024000000005,162785.2186
779,Customer#000000779,-902.48,"2cTZiS4ulZ74edT,RmDnh4ZaCrphMMh Ff2",ETHIOPIA,15-940-483-5702,old dependencies. pains haggle fluffily carefull,49118.952,49118.952
556,Customer#000000556,7944.22,UMHllVkuyQUQ3aLXCVRxrXatsyd0AL6Xw,ARGENTINA,11-934-412-5846,nt excuses! carefully final requests solve quick,28721.422499999997,28721.422499999997
556,Customer#000000556,7944.22,UMHllVkuyQUQ3aLXCVRxrXatsyd0AL6Xw,ARGENTINA,11-934-412-5846,nt excuses! carefully final requests solve quick,49336.511,78057.9335
1045,Customer#000001045,2942.19,clvGUnQPLbzX 23hemPp24WS1MEtS4z,SAUDI ARABIA,30-120-992-2121,r deposits cajole blithely along the quickly silent pattern,41070.172,41070.172
1045,Customer#000001045,2942.19,clvGUnQPLbzX 23hemPp24WS1MEtS4z,SAUDI ARABIA,30-120-992-2121,r deposits cajole blithely along the quickly silent pattern,39034.899000000005,80105.071
1045,Customer#000001045,2942.19,clvGUnQPLbzX 23hemPp24WS1MEtS4z,SAUDI ARABIA,30-120-992-2121,r deposits cajole blithely along the quickly silent pattern,16590.195599999995,96695.26659999999
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,33302.421,141319.09619999997
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,84769.9776,226089.07379999995
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,39631.4104,265720.48419999995
197,Customer#000000197,9860.22,UeVqssepNuXmtZ38D,ARGENTINA,11-107-312-6585,ickly final accounts cajole. furiously re,17469.9965,283190.48069999996
1144,Customer#000001144,4189.04,DGLUWG9evYLNbYhOXVzqZ LdfIMVfBjDf,ARGENTINA,11-336-453-4489," ideas. even, regular excuses after the ironic requests cajole blithe",36781.452,36781.452
1144,Customer#000001144,4189.04,DGLUWG9evYLNbYhOXVzqZ LdfIMVfBjDf,ARGENTINA,11-336-453-4489," ideas. even, regular excuses after the ironic requests cajole blithe",28088.5384,64869.990399999995
409,Customer#000000409,3969.86,mtrMiDvQxNsy1Cj0cU4ITEW5wGKLPQ2IPHNE9r4,IRAQ,21-466-412-4731,"fily pending courts. express, regular packages are furiously along the quickly regular packages.",26416.194,26416.194
409,Customer#000000409,3969.86,mtrMiDvQxNsy1Cj0cU4ITEW5wGKLPQ2IPHNE9r4,IRAQ,21-466-412-4731,"fily pending courts. express, regular packages are furiously along the quickly regular packages.",8019.9896,34436.1836
409,Customer#000000409,3969.86,mtrMiDvQxNsy1Cj0cU4ITEW5wGKLPQ2IPHNE9r4,IRAQ,21-466-412-4731,"fily pending courts. express, regular packages are furiously along the quickly regular packages.",13831.3728,48267.556399999994
409,Customer#000000409,3969.86,mtrMiDvQxNsy1Cj0cU4ITEW5wGKLPQ2IPHNE9r4,IRAQ,21-466-412-4731,"fily pending courts. express, regular packages are furiously along the quickly regular packages.",53736.9066,102004.46299999999
1118,Customer#000001118,4130.18,"QHg,DNvEVXaYoCdrywazjAJ",IRAQ,21-583-715-8627,y regular requests above the blithely ironic accounts use slyly bold packages: regular pinto beans eat carefully spe,48172.8096,206531.6521
1118,Customer#000001118,4130.18,"QHg,DNvEVXaYoCdrywazjAJ",IRAQ,21-583-715-8627,y regular requests above the blithely ironic accounts use slyly bold packages: regular pinto beans eat carefully spe,18053.1806,224584.8327
1000,Customer#000001000,-881.7,hzM1shTwWlLuk,RUSSIA,32-730-275-2976," closely against the slyly special deposits. regular, ironic p",58342.0,58342.0
1498,Customer#000001498,5810.56,"x XToT5oFi7oIsRG2mgIL3ncvYJoWBsufsQ7N,z",ROMANIA,29-676-227-6356,ackages are slyly unusual req,62397.75360000001,62397.75360000001
1498,Customer#000001498,5810.56,"x XToT5oFi7oIsRG2mgIL3ncvYJoWBsufsQ7N,z",ROMANIA,29-676-227-6356,ackages are slyly unusual req,22438.411,84836.16460000002
1498,Customer#000001498,5810.56,"x XToT5oFi7oIsRG2mgIL3ncvYJoWBsufsQ7N,z",ROMANIA,29-676-227-6356,ackages are slyly unusual req,1338.9255,86175.09010000002
268,Customer#000000268,6821.01,tkSLQoOpfOa601itad05EcN0UmhjZXdyKRc0r,CANADA,13-720-469-5207,press ideas print quickly. fluffily unusual deposits use blithely eve,33878.5902,69463.92180000001
268,Customer#000000268,6821.01,tkSLQoOpfOa601itad05EcN0UmhjZXdyKRc0r,CANADA,13-720-469-5207,press ideas print quickly. fluffily unusual deposits use blithely eve,84088.8,153552.7218
1250,Customer#000001250,780.05,"LBPszo9EVA88sbbdYl7E,MVm7UvoBjmjr",INDONESIA,19-509-608-4350,"und the fluffily bold requests. silent, final theodolites solve furiou",9757.317000000001,9757.317000000001
